#id	length	GC	avg.qual	sample
SRR9089358.9500	1473	51.39	34.71	BEI_FL16S
SRR9089358.9501	1479	52.74	67.63	BEI_FL16S
SRR9089358.9502	1464	54.78	41.63	BEI_FL16S
SRR9089358.9503	1479	52.67	82.26	BEI_FL16S
SRR9089358.9504	1479	52.74	44.69	BEI_FL16S
SRR9089358.9505	1464	54.78	52.73	BEI_FL16S
SRR9089358.9506	1473	51.39	58.16	BEI_FL16S
SRR9089358.9507	1473	51.39	30.68	BEI_FL16S
SRR9089358.9508	1479	52.67	48.62	BEI_FL16S
SRR9089358.9509	1475	53.63	38.67	BEI_FL16S
SRR9089358.9510	1473	51.32	50.77	BEI_FL16S
SRR9089358.9512	1473	51.39	71.41	BEI_FL16S
SRR9089358.9513	1464	54.78	39.48	BEI_FL16S
SRR9089358.9514	1464	54.85	44.83	BEI_FL16S
SRR9089358.9515	1473	51.32	32.22	BEI_FL16S
SRR9089358.9516	1479	52.74	62.34	BEI_FL16S
SRR9089358.9517	1479	52.67	61.53	BEI_FL16S
SRR9089358.9518	1479	52.67	64.82	BEI_FL16S
SRR9089358.9519	1479	52.67	70.17	BEI_FL16S
SRR9089358.9520	1479	52.60	36.76	BEI_FL16S
SRR9089358.9521	1473	51.32	57.49	BEI_FL16S
SRR9089358.9522	1479	52.67	64.22	BEI_FL16S
SRR9089358.9523	1473	51.46	53.35	BEI_FL16S
SRR9089358.9524	1479	52.74	32.51	BEI_FL16S
SRR9089358.9525	1479	52.67	35.08	BEI_FL16S
SRR9089358.9526	1479	52.60	33.31	BEI_FL16S
SRR9089358.9527	1390	55.76	39.37	BEI_FL16S
SRR9089358.9528	1475	51.25	31.98	BEI_FL16S
SRR9089358.9529	1464	54.85	48.06	BEI_FL16S
SRR9089358.9530	1474	51.42	38.08	BEI_FL16S
SRR9089358.9531	1473	51.39	55.53	BEI_FL16S
SRR9089358.9532	1473	51.46	35.96	BEI_FL16S
SRR9089358.9533	1473	51.32	40.41	BEI_FL16S
SRR9089358.9534	1474	51.22	40.39	BEI_FL16S
SRR9089358.9535	1389	55.80	73.31	BEI_FL16S
SRR9089358.9536	1474	51.36	40.93	BEI_FL16S
SRR9089358.9537	1479	52.74	47.66	BEI_FL16S
SRR9089358.9538	1472	51.43	39.56	BEI_FL16S
SRR9089358.9539	1479	52.74	40.09	BEI_FL16S
SRR9089358.9540	1479	52.67	82.96	BEI_FL16S
SRR9089358.9541	1463	54.96	41.23	BEI_FL16S
SRR9089358.9542	1464	54.92	42.85	BEI_FL16S
SRR9089358.9543	1474	53.66	35.41	BEI_FL16S
SRR9089358.9544	1479	52.67	44.44	BEI_FL16S
SRR9089358.9545	1480	52.70	34.83	BEI_FL16S
SRR9089358.9546	1481	52.67	35.75	BEI_FL16S
SRR9089358.9547	1479	52.67	35.51	BEI_FL16S
SRR9089358.9548	1479	52.67	65.54	BEI_FL16S
SRR9089358.9549	1473	51.39	37.81	BEI_FL16S
SRR9089358.9550	1479	52.74	36.41	BEI_FL16S
SRR9089358.9551	1479	52.67	38.70	BEI_FL16S
SRR9089358.9552	1473	51.39	30.38	BEI_FL16S
SRR9089358.9553	1479	52.67	43.13	BEI_FL16S
SRR9089358.9554	1464	54.99	59.74	BEI_FL16S
SRR9089358.9555	1389	55.72	52.63	BEI_FL16S
SRR9089358.9556	1479	52.67	43.04	BEI_FL16S
SRR9089358.9557	1464	54.78	31.28	BEI_FL16S
SRR9089358.9558	1464	54.78	35.94	BEI_FL16S
SRR9089358.9559	1464	54.85	39.24	BEI_FL16S
SRR9089358.9560	1466	54.71	30.11	BEI_FL16S
SRR9089358.9561	1464	54.85	51.85	BEI_FL16S
SRR9089358.9562	1479	52.74	42.20	BEI_FL16S
SRR9089358.9563	1389	55.80	44.42	BEI_FL16S
SRR9089358.9564	1478	52.71	33.12	BEI_FL16S
SRR9089358.9565	1474	51.15	31.89	BEI_FL16S
SRR9089358.9566	1472	51.43	47.37	BEI_FL16S
SRR9089358.9567	1474	51.36	32.48	BEI_FL16S
SRR9089358.9568	1474	51.36	33.04	BEI_FL16S
SRR9089358.9569	1473	51.39	33.32	BEI_FL16S
SRR9089358.9570	1478	52.71	39.42	BEI_FL16S
SRR9089358.9571	1479	52.67	51.50	BEI_FL16S
SRR9089358.9572	1473	51.39	49.57	BEI_FL16S
SRR9089358.9573	1479	52.67	82.19	BEI_FL16S
SRR9089358.9574	1390	55.76	33.54	BEI_FL16S
SRR9089358.9575	1473	51.32	52.68	BEI_FL16S
SRR9089358.9576	1473	51.46	35.35	BEI_FL16S
SRR9089358.9577	1471	51.33	32.14	BEI_FL16S
SRR9089358.9578	1389	55.80	82.94	BEI_FL16S
SRR9089358.9579	1479	52.60	56.54	BEI_FL16S
SRR9089358.9580	1476	51.42	31.09	BEI_FL16S
SRR9089358.9581	1466	54.84	32.55	BEI_FL16S
SRR9089358.9582	1464	54.85	65.75	BEI_FL16S
SRR9089358.9583	1474	51.36	37.14	BEI_FL16S
SRR9089358.9584	1474	53.53	30.32	BEI_FL16S
SRR9089358.9585	1464	54.99	45.00	BEI_FL16S
SRR9089358.9586	1478	52.64	32.39	BEI_FL16S
SRR9089358.9587	1464	55.05	58.45	BEI_FL16S
SRR9089358.9588	1479	52.67	31.91	BEI_FL16S
SRR9089358.9589	1473	51.32	49.41	BEI_FL16S
SRR9089358.9590	1406	56.19	30.84	BEI_FL16S
SRR9089358.9591	1464	54.78	84.30	BEI_FL16S
SRR9089358.9592	1473	51.32	45.86	BEI_FL16S
SRR9089358.9593	1478	52.71	30.83	BEI_FL16S
SRR9089358.9594	1479	52.74	54.63	BEI_FL16S
SRR9089358.9595	1471	52.28	40.55	BEI_FL16S
SRR9089358.9596	1435	52.75	37.67	BEI_FL16S
SRR9089358.9597	1479	52.54	32.15	BEI_FL16S
SRR9089358.9598	1465	54.81	30.24	BEI_FL16S
SRR9089358.9599	1473	53.70	84.90	BEI_FL16S
SRR9089358.9600	1473	51.39	56.32	BEI_FL16S
SRR9089358.9601	1474	51.42	32.95	BEI_FL16S
SRR9089358.9602	1466	54.98	30.55	BEI_FL16S
SRR9089358.9603	1473	51.46	49.75	BEI_FL16S
SRR9089358.9604	1478	52.77	35.12	BEI_FL16S
SRR9089358.9606	1473	51.46	54.66	BEI_FL16S
SRR9089358.9607	1469	52.35	31.14	BEI_FL16S
SRR9089358.9608	1479	52.74	62.65	BEI_FL16S
SRR9089358.9609	1388	55.69	48.89	BEI_FL16S
SRR9089358.9610	1473	51.39	60.45	BEI_FL16S
SRR9089358.9611	1471	51.33	32.49	BEI_FL16S
SRR9089358.9612	1464	54.92	38.52	BEI_FL16S
SRR9089358.9613	1473	51.39	37.56	BEI_FL16S
SRR9089358.9614	1472	51.43	35.82	BEI_FL16S
SRR9089358.9615	1478	52.77	32.24	BEI_FL16S
SRR9089358.9616	1474	51.42	34.29	BEI_FL16S
SRR9089358.9617	1464	54.78	57.73	BEI_FL16S
SRR9089358.9618	1473	51.39	56.52	BEI_FL16S
SRR9089358.9619	1473	51.39	39.88	BEI_FL16S
SRR9089358.9620	1479	52.67	54.03	BEI_FL16S
SRR9089358.9621	1473	51.39	48.94	BEI_FL16S
SRR9089358.9622	1479	52.67	49.49	BEI_FL16S
SRR9089358.9623	1473	51.39	45.03	BEI_FL16S
SRR9089358.9624	1479	52.74	40.61	BEI_FL16S
SRR9089358.9625	1473	53.70	55.63	BEI_FL16S
SRR9089358.9626	1479	52.74	53.50	BEI_FL16S
SRR9089358.9627	1474	51.29	34.63	BEI_FL16S
SRR9089358.9628	1464	54.85	85.53	BEI_FL16S
SRR9089358.9629	1389	55.80	33.20	BEI_FL16S
SRR9089358.9630	1473	51.46	78.64	BEI_FL16S
SRR9089358.9631	1478	52.71	35.03	BEI_FL16S
SRR9089358.9632	1463	54.96	36.53	BEI_FL16S
SRR9089358.9633	1473	51.46	35.72	BEI_FL16S
SRR9089358.9634	1473	51.39	47.81	BEI_FL16S
SRR9089358.9635	1474	51.36	43.60	BEI_FL16S
SRR9089358.9636	1475	51.25	32.90	BEI_FL16S
SRR9089358.9637	1473	51.39	36.78	BEI_FL16S
SRR9089358.9638	1474	51.29	31.27	BEI_FL16S
SRR9089358.9639	1482	52.63	30.92	BEI_FL16S
SRR9089358.9640	1473	51.39	52.95	BEI_FL16S
SRR9089358.9641	1473	53.70	40.77	BEI_FL16S
SRR9089358.9642	1480	52.64	32.08	BEI_FL16S
SRR9089358.9643	1473	52.14	34.00	BEI_FL16S
SRR9089358.9644	1479	52.74	50.50	BEI_FL16S
SRR9089358.9645	1470	52.31	30.59	BEI_FL16S
SRR9089358.9646	1473	51.39	41.55	BEI_FL16S
SRR9089358.9647	1471	52.28	40.24	BEI_FL16S
SRR9089358.9648	1479	52.60	33.31	BEI_FL16S
SRR9089358.9649	1479	52.67	43.69	BEI_FL16S
SRR9089358.9650	1474	51.42	31.67	BEI_FL16S
SRR9089358.9651	1473	51.39	40.81	BEI_FL16S
SRR9089358.9652	1473	51.39	43.13	BEI_FL16S
SRR9089358.9653	1390	55.76	38.87	BEI_FL16S
SRR9089358.9654	1480	52.77	33.00	BEI_FL16S
SRR9089358.9655	1465	55.09	32.53	BEI_FL16S
SRR9089358.9656	1464	54.71	41.94	BEI_FL16S
SRR9089358.9657	1479	52.74	63.51	BEI_FL16S
SRR9089358.9658	1473	51.39	38.26	BEI_FL16S
SRR9089358.9659	1434	52.65	37.92	BEI_FL16S
SRR9089358.9660	1479	52.60	64.73	BEI_FL16S
SRR9089358.9661	1471	52.21	37.87	BEI_FL16S
SRR9089358.9662	1474	51.29	47.26	BEI_FL16S
SRR9089358.9663	1479	52.67	41.75	BEI_FL16S
SRR9089358.9664	1479	52.74	66.79	BEI_FL16S
SRR9089358.9665	1473	51.39	34.02	BEI_FL16S
SRR9089358.9666	1464	54.78	43.57	BEI_FL16S
SRR9089358.9667	1473	51.39	45.11	BEI_FL16S
SRR9089358.9668	1479	52.74	31.91	BEI_FL16S
SRR9089358.9669	1473	53.63	46.55	BEI_FL16S
SRR9089358.9670	1474	51.36	38.64	BEI_FL16S
SRR9089358.9671	1464	54.85	71.03	BEI_FL16S
SRR9089358.9672	1463	54.82	45.50	BEI_FL16S
SRR9089358.9673	1479	52.67	35.85	BEI_FL16S
SRR9089358.9674	1495	52.24	30.74	BEI_FL16S
SRR9089358.9675	1464	54.78	38.09	BEI_FL16S
SRR9089358.9676	1479	52.60	34.54	BEI_FL16S
SRR9089358.9677	1471	52.28	49.28	BEI_FL16S
SRR9089358.9678	1479	52.67	80.48	BEI_FL16S
SRR9089358.9679	1479	52.67	35.50	BEI_FL16S
SRR9089358.9680	1473	51.39	47.14	BEI_FL16S
SRR9089358.9681	1479	52.67	43.27	BEI_FL16S
SRR9089358.9682	1472	51.43	33.43	BEI_FL16S
SRR9089358.9683	1464	54.85	71.61	BEI_FL16S
SRR9089358.9684	1464	54.78	38.64	BEI_FL16S
SRR9089358.9685	1473	51.32	55.36	BEI_FL16S
SRR9089358.9686	1476	51.08	30.33	BEI_FL16S
SRR9089358.9687	1426	50.70	49.49	BEI_FL16S
SRR9089358.9688	1473	51.39	52.49	BEI_FL16S
SRR9089358.9689	1479	52.74	39.79	BEI_FL16S
SRR9089358.9690	1473	51.39	58.90	BEI_FL16S
SRR9089358.9691	1472	51.43	34.11	BEI_FL16S
SRR9089358.9692	1465	54.88	40.30	BEI_FL16S
SRR9089358.9693	1474	51.15	42.27	BEI_FL16S
SRR9089358.9694	1473	51.32	58.00	BEI_FL16S
SRR9089358.9695	1389	55.80	57.17	BEI_FL16S
SRR9089358.9696	1479	52.67	63.49	BEI_FL16S
SRR9089358.9697	1464	54.85	61.06	BEI_FL16S
SRR9089358.9698	1474	51.36	31.85	BEI_FL16S
SRR9089358.9699	1472	53.67	36.07	BEI_FL16S
SRR9089358.9700	1474	51.49	30.23	BEI_FL16S
SRR9089358.9701	1464	54.78	58.31	BEI_FL16S
SRR9089358.9702	1473	51.46	46.57	BEI_FL16S
SRR9089358.9703	1479	52.67	50.30	BEI_FL16S
SRR9089358.9704	1464	54.85	63.13	BEI_FL16S
SRR9089358.9705	1474	51.36	32.60	BEI_FL16S
SRR9089358.9706	1471	53.64	36.12	BEI_FL16S
SRR9089358.9707	1391	55.72	30.38	BEI_FL16S
SRR9089358.9708	1479	52.67	34.65	BEI_FL16S
SRR9089358.9709	1464	54.85	54.14	BEI_FL16S
SRR9089358.9710	1465	54.81	35.45	BEI_FL16S
SRR9089358.9711	1472	51.22	30.96	BEI_FL16S
SRR9089358.9712	1479	52.74	55.38	BEI_FL16S
SRR9089358.9713	1474	51.02	43.11	BEI_FL16S
SRR9089358.9714	1473	51.39	35.98	BEI_FL16S
SRR9089358.9715	1471	52.28	36.15	BEI_FL16S
SRR9089358.9716	1464	54.85	35.91	BEI_FL16S
SRR9089358.9717	1478	52.71	36.87	BEI_FL16S
SRR9089358.9718	1479	52.60	45.01	BEI_FL16S
SRR9089358.9719	1434	52.79	49.55	BEI_FL16S
SRR9089358.9720	1479	52.74	58.68	BEI_FL16S
SRR9089358.9721	1473	51.39	39.76	BEI_FL16S
SRR9089358.9722	1475	51.39	30.43	BEI_FL16S
SRR9089358.9723	1464	55.05	30.14	BEI_FL16S
SRR9089358.9724	1473	51.39	33.67	BEI_FL16S
SRR9089358.9725	1473	51.39	39.52	BEI_FL16S
SRR9089358.9726	1464	54.64	31.67	BEI_FL16S
SRR9089358.9727	1441	52.81	32.56	BEI_FL16S
SRR9089358.9728	1473	51.39	64.14	BEI_FL16S
SRR9089358.9729	1474	51.36	36.79	BEI_FL16S
SRR9089358.9730	1479	52.74	30.51	BEI_FL16S
SRR9089358.9731	1474	51.36	35.54	BEI_FL16S
SRR9089358.9732	1474	51.09	34.10	BEI_FL16S
SRR9089358.9733	1464	54.99	37.66	BEI_FL16S
SRR9089358.9734	1389	55.80	35.11	BEI_FL16S
SRR9089358.9735	1464	55.05	46.23	BEI_FL16S
SRR9089358.9736	1480	52.70	41.17	BEI_FL16S
SRR9089358.9737	1464	54.71	43.40	BEI_FL16S
SRR9089358.9738	1464	54.78	63.96	BEI_FL16S
SRR9089358.9739	1473	51.39	56.86	BEI_FL16S
SRR9089358.9740	1473	51.39	45.30	BEI_FL16S
SRR9089358.9741	1479	52.74	78.15	BEI_FL16S
SRR9089358.9742	1479	52.67	57.45	BEI_FL16S
SRR9089358.9743	1473	51.39	46.52	BEI_FL16S
SRR9089358.9744	1479	52.67	80.44	BEI_FL16S
SRR9089358.9745	1478	52.71	55.38	BEI_FL16S
SRR9089358.9746	1464	54.85	34.24	BEI_FL16S
SRR9089358.9747	1471	53.77	33.93	BEI_FL16S
SRR9089358.9748	1473	51.32	38.25	BEI_FL16S
SRR9089358.9749	1479	52.60	47.48	BEI_FL16S
SRR9089358.9750	1479	52.74	56.12	BEI_FL16S
SRR9089358.9751	1463	55.02	37.74	BEI_FL16S
SRR9089358.9752	1465	54.74	32.20	BEI_FL16S
SRR9089358.9753	1463	54.68	40.78	BEI_FL16S
SRR9089358.9754	1464	54.78	49.15	BEI_FL16S
SRR9089358.9755	1464	54.85	72.47	BEI_FL16S
SRR9089358.9756	1472	51.36	55.62	BEI_FL16S
SRR9089358.9757	1474	51.15	55.08	BEI_FL16S
SRR9089358.9758	1479	52.67	54.51	BEI_FL16S
SRR9089358.9759	1472	51.29	37.46	BEI_FL16S
SRR9089358.9760	1479	52.67	34.41	BEI_FL16S
SRR9089358.9761	1481	52.67	34.35	BEI_FL16S
SRR9089358.9762	1478	52.64	34.72	BEI_FL16S
SRR9089358.9763	1389	55.80	45.41	BEI_FL16S
SRR9089358.9764	1474	51.36	34.57	BEI_FL16S
SRR9089358.9765	1472	53.80	60.55	BEI_FL16S
SRR9089358.9766	1482	52.63	32.95	BEI_FL16S
SRR9089358.9767	1472	51.36	35.65	BEI_FL16S
SRR9089358.9768	1478	52.71	32.09	BEI_FL16S
SRR9089358.9769	1472	51.36	32.65	BEI_FL16S
SRR9089358.9770	1463	54.75	35.81	BEI_FL16S
SRR9089358.9771	1479	52.67	45.58	BEI_FL16S
SRR9089358.9772	1473	51.39	64.20	BEI_FL16S
SRR9089358.9773	1464	54.85	47.27	BEI_FL16S
SRR9089358.9774	1473	51.32	34.99	BEI_FL16S
SRR9089358.9775	1472	51.49	34.99	BEI_FL16S
SRR9089358.9776	1474	51.42	37.40	BEI_FL16S
SRR9089358.9777	1388	55.76	34.20	BEI_FL16S
SRR9089358.9778	1473	51.39	44.46	BEI_FL16S
SRR9089358.9779	1464	54.99	34.48	BEI_FL16S
SRR9089358.9780	1464	55.05	62.33	BEI_FL16S
SRR9089358.9781	1479	52.67	39.10	BEI_FL16S
SRR9089358.9782	1478	52.50	55.54	BEI_FL16S
SRR9089358.9783	1473	51.46	32.65	BEI_FL16S
SRR9089358.9784	1463	54.96	39.61	BEI_FL16S
SRR9089358.9785	1474	51.36	30.27	BEI_FL16S
SRR9089358.9786	1479	52.74	40.29	BEI_FL16S
SRR9089358.9787	1474	51.42	44.52	BEI_FL16S
SRR9089358.9788	1464	54.85	67.41	BEI_FL16S
SRR9089358.9789	1473	51.46	36.92	BEI_FL16S
SRR9089358.9790	1479	52.67	36.43	BEI_FL16S
SRR9089358.9791	1473	51.39	39.74	BEI_FL16S
SRR9089358.9792	1473	51.32	47.83	BEI_FL16S
SRR9089358.9793	1475	53.63	32.50	BEI_FL16S
SRR9089358.9794	1480	52.77	39.84	BEI_FL16S
SRR9089358.9795	1474	53.66	46.07	BEI_FL16S
SRR9089358.9796	1479	52.74	48.37	BEI_FL16S
SRR9089358.9797	1471	51.39	41.01	BEI_FL16S
SRR9089358.9798	1464	54.99	35.22	BEI_FL16S
SRR9089358.9799	1479	52.67	50.93	BEI_FL16S
SRR9089358.9800	1479	52.74	34.76	BEI_FL16S
SRR9089358.9801	1473	51.46	38.07	BEI_FL16S
SRR9089358.9802	1389	55.80	36.38	BEI_FL16S
SRR9089358.9803	1474	51.42	41.29	BEI_FL16S
SRR9089358.9804	1473	51.39	60.08	BEI_FL16S
SRR9089358.9805	1465	54.95	30.74	BEI_FL16S
SRR9089358.9806	1464	54.92	42.65	BEI_FL16S
SRR9089358.9807	1473	51.32	52.56	BEI_FL16S
SRR9089358.9808	1474	51.42	33.78	BEI_FL16S
SRR9089358.9809	1389	55.80	55.03	BEI_FL16S
SRR9089358.9810	1473	51.39	45.53	BEI_FL16S
SRR9089358.9811	1481	52.60	39.58	BEI_FL16S
SRR9089358.9812	1473	51.46	67.13	BEI_FL16S
SRR9089358.9813	1464	54.78	41.51	BEI_FL16S
SRR9089358.9814	1473	51.39	45.09	BEI_FL16S
SRR9089358.9815	1474	51.42	35.86	BEI_FL16S
SRR9089358.9816	1473	51.39	35.36	BEI_FL16S
SRR9089358.9817	1464	55.05	41.76	BEI_FL16S
SRR9089358.9818	1473	51.39	73.21	BEI_FL16S
SRR9089358.9819	1464	54.99	39.28	BEI_FL16S
SRR9089358.9820	1476	51.42	30.49	BEI_FL16S
SRR9089358.9821	1389	55.80	64.68	BEI_FL16S
SRR9089358.9822	1473	51.39	59.73	BEI_FL16S
SRR9089358.9823	1473	51.39	32.55	BEI_FL16S
SRR9089358.9824	1473	51.39	39.55	BEI_FL16S
SRR9089358.9825	1481	52.73	32.05	BEI_FL16S
SRR9089358.9826	1479	52.67	34.68	BEI_FL16S
SRR9089358.9827	1473	51.39	41.66	BEI_FL16S
SRR9089358.9828	1479	52.67	73.50	BEI_FL16S
SRR9089358.9829	1464	54.99	52.19	BEI_FL16S
SRR9089358.9830	1473	51.39	43.19	BEI_FL16S
SRR9089358.9831	1465	54.81	33.98	BEI_FL16S
SRR9089358.9832	1459	54.35	37.76	BEI_FL16S
SRR9089358.9833	1479	52.67	36.58	BEI_FL16S
SRR9089358.9834	1479	52.74	62.80	BEI_FL16S
SRR9089358.9835	1473	51.39	38.52	BEI_FL16S
SRR9089358.9836	1473	51.39	33.28	BEI_FL16S
SRR9089358.9837	1473	51.32	68.62	BEI_FL16S
SRR9089358.9838	1473	51.39	69.09	BEI_FL16S
SRR9089358.9839	1474	51.36	36.48	BEI_FL16S
SRR9089358.9840	1479	52.67	54.06	BEI_FL16S
SRR9089358.9841	1473	51.39	34.75	BEI_FL16S
SRR9089358.9842	1465	54.81	35.54	BEI_FL16S
SRR9089358.9843	1473	51.46	31.65	BEI_FL16S
SRR9089358.9844	1464	54.99	64.13	BEI_FL16S
SRR9089358.9845	1479	52.67	50.66	BEI_FL16S
SRR9089358.9846	1473	51.32	31.35	BEI_FL16S
SRR9089358.9847	1473	51.26	62.63	BEI_FL16S
SRR9089358.9848	1479	52.67	36.03	BEI_FL16S
SRR9089358.9849	1474	51.42	72.26	BEI_FL16S
SRR9089358.9850	1479	52.60	47.33	BEI_FL16S
SRR9089358.9851	1473	51.39	69.11	BEI_FL16S
SRR9089358.9852	1482	51.69	34.43	BEI_FL16S
SRR9089358.9853	1465	54.95	31.55	BEI_FL16S
SRR9089358.9854	1479	52.67	46.25	BEI_FL16S
SRR9089358.9855	1473	51.39	51.73	BEI_FL16S
SRR9089358.9856	1463	54.89	63.10	BEI_FL16S
SRR9089358.9857	1475	51.32	36.11	BEI_FL16S
SRR9089358.9858	1474	51.36	38.42	BEI_FL16S
SRR9089358.9859	1473	51.32	50.63	BEI_FL16S
SRR9089358.9860	1478	52.64	34.94	BEI_FL16S
SRR9089358.9861	1472	51.36	32.58	BEI_FL16S
SRR9089358.9862	1473	51.39	30.78	BEI_FL16S
SRR9089358.9863	1471	52.28	37.50	BEI_FL16S
SRR9089358.9864	1478	52.71	31.56	BEI_FL16S
SRR9089358.9865	1479	52.60	44.06	BEI_FL16S
SRR9089358.9866	1479	52.74	56.57	BEI_FL16S
SRR9089358.9867	1473	51.32	64.23	BEI_FL16S
SRR9089358.9868	1474	53.53	33.43	BEI_FL16S
SRR9089358.9869	1479	52.54	31.41	BEI_FL16S
SRR9089358.9870	1464	54.78	59.23	BEI_FL16S
SRR9089358.9871	1479	52.67	32.77	BEI_FL16S
SRR9089358.9872	1474	52.24	32.27	BEI_FL16S
SRR9089358.9873	1465	54.81	37.24	BEI_FL16S
SRR9089358.9874	1473	51.39	55.20	BEI_FL16S
SRR9089358.9875	1465	54.74	34.12	BEI_FL16S
SRR9089358.9876	1473	51.32	65.50	BEI_FL16S
SRR9089358.9877	1434	52.58	45.15	BEI_FL16S
SRR9089358.9878	1465	54.81	34.48	BEI_FL16S
SRR9089358.9879	1473	51.39	72.40	BEI_FL16S
SRR9089358.9880	1389	55.72	33.53	BEI_FL16S
SRR9089358.9881	1465	54.95	30.85	BEI_FL16S
SRR9089358.9882	1474	51.42	37.20	BEI_FL16S
SRR9089358.9883	1464	54.78	42.65	BEI_FL16S
SRR9089358.9884	1473	51.39	54.56	BEI_FL16S
SRR9089358.9885	1479	52.60	59.80	BEI_FL16S
SRR9089358.9886	1480	52.70	33.88	BEI_FL16S
SRR9089358.9887	1389	55.80	61.05	BEI_FL16S
SRR9089358.9888	1464	55.05	49.38	BEI_FL16S
SRR9089358.9889	1479	52.67	51.24	BEI_FL16S
SRR9089358.9890	1472	51.36	30.50	BEI_FL16S
SRR9089358.9891	1474	51.29	42.14	BEI_FL16S
SRR9089358.9892	1480	52.70	34.63	BEI_FL16S
SRR9089358.9893	1464	54.99	54.59	BEI_FL16S
SRR9089358.9894	1473	51.39	40.63	BEI_FL16S
SRR9089358.9895	1474	51.42	32.44	BEI_FL16S
SRR9089358.9896	1479	52.67	37.19	BEI_FL16S
SRR9089358.9897	1476	51.29	30.05	BEI_FL16S
SRR9089358.9898	1479	52.74	64.33	BEI_FL16S
SRR9089358.9899	1471	52.28	62.50	BEI_FL16S
SRR9089358.9900	1463	54.82	34.65	BEI_FL16S
SRR9089358.9901	1479	52.67	67.95	BEI_FL16S
SRR9089358.9902	1473	53.70	74.52	BEI_FL16S
SRR9089358.9903	1479	52.67	37.58	BEI_FL16S
SRR9089358.9904	1480	52.64	39.39	BEI_FL16S
SRR9089358.9905	1435	52.68	31.58	BEI_FL16S
SRR9089358.9906	1473	51.39	33.91	BEI_FL16S
SRR9089358.9907	1473	53.70	41.85	BEI_FL16S
SRR9089358.9908	1434	52.65	36.88	BEI_FL16S
SRR9089358.9909	1473	51.39	56.98	BEI_FL16S
SRR9089358.9910	1464	54.99	34.80	BEI_FL16S
SRR9089358.9911	1473	51.46	54.47	BEI_FL16S
SRR9089358.9912	1473	51.39	30.89	BEI_FL16S
SRR9089358.9913	1473	53.63	77.08	BEI_FL16S
SRR9089358.9914	1479	52.67	30.69	BEI_FL16S
SRR9089358.9915	1465	54.81	43.35	BEI_FL16S
SRR9089358.9916	1473	51.46	90.01	BEI_FL16S
SRR9089358.9917	1473	51.46	36.91	BEI_FL16S
SRR9089358.9918	1473	51.46	35.28	BEI_FL16S
SRR9089358.9919	1473	51.39	36.68	BEI_FL16S
SRR9089358.9920	1474	51.36	36.52	BEI_FL16S
SRR9089358.9921	1465	55.02	46.81	BEI_FL16S
SRR9089358.9922	1389	55.80	36.41	BEI_FL16S
SRR9089358.9923	1479	52.54	35.33	BEI_FL16S
SRR9089358.9924	1473	51.32	45.38	BEI_FL16S
SRR9089358.9925	1478	52.64	32.97	BEI_FL16S
SRR9089358.9926	1479	52.67	36.50	BEI_FL16S
SRR9089358.9927	1473	51.39	44.04	BEI_FL16S
SRR9089358.9928	1474	51.42	38.85	BEI_FL16S
SRR9089358.9929	1480	52.64	35.87	BEI_FL16S
SRR9089358.9930	1479	52.60	44.69	BEI_FL16S
SRR9089358.9931	1389	55.80	61.55	BEI_FL16S
SRR9089358.9932	1473	51.39	69.73	BEI_FL16S
SRR9089358.9933	1434	52.44	47.26	BEI_FL16S
SRR9089358.9934	1479	52.67	55.93	BEI_FL16S
SRR9089358.9935	1473	51.32	43.29	BEI_FL16S
SRR9089358.9936	1473	51.39	36.25	BEI_FL16S
SRR9089358.9937	1389	55.80	61.22	BEI_FL16S
SRR9089358.9938	1479	52.74	48.88	BEI_FL16S
SRR9089358.9939	1389	55.80	33.59	BEI_FL16S
SRR9089358.9940	1459	53.05	83.33	BEI_FL16S
SRR9089358.9941	1473	51.32	41.67	BEI_FL16S
SRR9089358.9942	1479	52.67	41.55	BEI_FL16S
SRR9089358.9943	1479	52.74	62.07	BEI_FL16S
SRR9089358.9944	1474	51.36	30.42	BEI_FL16S
SRR9089358.9945	1476	50.95	41.04	BEI_FL16S
SRR9089358.9946	1389	55.80	44.41	BEI_FL16S
SRR9089358.9947	1389	55.80	36.43	BEI_FL16S
SRR9089358.9948	1475	51.32	34.23	BEI_FL16S
SRR9089358.9949	1473	51.39	43.07	BEI_FL16S
SRR9089358.9950	1473	51.32	60.42	BEI_FL16S
SRR9089358.9951	1479	52.67	63.20	BEI_FL16S
SRR9089358.9952	1479	52.74	51.09	BEI_FL16S
SRR9089358.9953	1479	52.81	46.63	BEI_FL16S
SRR9089358.9954	1464	54.85	36.63	BEI_FL16S
SRR9089358.9955	1479	52.67	58.31	BEI_FL16S
SRR9089358.9956	1479	52.67	45.42	BEI_FL16S
SRR9089358.9957	1480	52.70	53.24	BEI_FL16S
SRR9089358.9958	1473	51.39	63.59	BEI_FL16S
SRR9089358.9959	1479	52.67	45.30	BEI_FL16S
SRR9089358.9960	1426	50.63	49.51	BEI_FL16S
SRR9089358.9961	1479	52.67	46.61	BEI_FL16S
SRR9089358.9962	1434	52.72	31.62	BEI_FL16S
SRR9089358.9963	1464	54.92	39.32	BEI_FL16S
SRR9089358.9964	1474	51.29	39.74	BEI_FL16S
SRR9089358.9965	1474	53.66	31.20	BEI_FL16S
SRR9089358.9966	1465	54.88	30.73	BEI_FL16S
SRR9089358.9967	1465	54.81	41.53	BEI_FL16S
